75,4
0,4
100,4
75,4
50,4
25,4
50,4
75,4
75,4
50,4
75,4
50,4
50,4
75,4
25,4
50,4
25,4
50,4
50,4
25,4
50,4
75,4
25,4
0,4
25,4
0,4
100,4
75,4
25,4
75,4
75,4
50,4
25,4
75,4
50,4
75,4
25,4
25,4
75,4
50,4
50,4
100,4
75,4
50,4
0,4
0,4
25,4
75,4
25,4
25,4
50,4
50,4
75,4
50,4
25,4
50,4
75,4
50,4
0,4
100,4
25,4
75,4
25,4
0,4
50,4
75,4
50,4
50,4
50,4
75,4
75,4
50,4
25,4
100,4
50,4
50,4
25,4
25,4
75,4
50,4
25,4
25,4
25,4
25,4
100,4
25,4
25,4
25,4
25,4
50,4
25,4
50,4
75,4
100,4
50,4
25,4
100,4
50,4
50,4
25,4
25,4
75,4
50,4
100,4
75,4
75,4
25,4
75,4
50,4
50,4
75,4
50,4
50,4
100,4
75,4
50,4
25,4
100,4
100,4
75,4
100,4
75,4
50,4
25,4
25,4
0,4
25,4
75,4
25,4
75,4
25,4
75,4
50,4
50,4
50,4
75,4
50,4
50,4
50,4
25,4
50,4
25,4
50,4
50,4
0,4
75,4
25,4
25,4
25,4
50,4
75,4
75,4
75,4
75,4
25,4
75,4
25,4
25,4
100,4
75,4
25,4
25,4
50,4
25,4
75,4
75,4
75,4
75,4
50,4
50,4
0,4
75,4
50,4
100,4
50,4
25,4
25,4
50,4
0,4
50,4
50,4
0,4
75,4
75,4
50,4
75,4
50,4
100,4
75,4
50,4
50,4
75,4
50,4
50,4
50,4
50,4
50,4
0,4
75,4
25,4
50,4
25,4
100,4
25,4
25,4
25,4
50,4
25,4
50,4
25,4
0,4
50,4
50,4
50,4
0,4
25,4
25,4
75,4
50,4
25,4
50,4
50,4
0,4
25,4
50,4
50,4
100,4
50,4
25,4
50,4
25,4
100,4
25,4
50,4
50,4
25,4
50,4
0,4
75,4
75,4
25,4
75,4
75,4
50,4
0,4
50,4
100,4
50,4
25,4
0,4
50,4
50,4
25,4
25,4
25,4
50,4
50,4
75,4
50,4
50,4
75,4
50,4
50,4
0,4
50,4
75,4
50,4
25,4
50,4
25,4
25,4
50,4
25,4
25,4
25,4
75,4
25,4
100,4
25,4
50,4
0,4
25,4
75,4
25,4
75,4
75,4
50,4
75,4
25,4
50,4
25,4
75,4
25,4
25,4
75,4
25,4
100,4
75,4
50,4
50,4
50,4
25,4
75,4
75,4
25,4
0,4
50,4
50,4
75,4
75,4
50,4
50,4
50,4
100,4
25,4
100,4
50,4
50,4
75,4
50,4
25,4
25,4
50,4
75,4
25,4
0,4
50,4
75,4
75,4
50,4
50,4
75,4
25,4
50,4
50,4
100,4
0,4
25,4
50,4
100,4
50,4
50,4
50,4
75,4
25,4
50,4
50,4
0,4
75,4
50,4
50,4
75,4
50,4
25,4
50,4
75,4
75,4
50,4
25,4
50,4
25,4
50,4
50,4
25,4
50,4
75,4
25,4
100,4
75,4
50,4
50,4
50,4
75,4
50,4
50,4
75,4
25,4
50,4
75,4
50,4
75,4
100,4
25,4
25,4
75,4
25,4
25,4
75,4
50,4
25,4
100,4
25,4
25,4
25,4
50,4
50,4
25,4
50,4
100,4
0,4
75,4
100,4
25,4
75,4
100,4
75,4
75,4
50,4
75,4
25,4
75,4
50,4
25,4
50,4
50,4
50,4
25,4
50,4
50,4
75,4
50,4
75,4
25,4
25,4
50,4
50,4
75,4
50,4
50,4
25,4
75,4
25,4
0,4
50,4
75,4
50,4
75,4
75,4
25,4
75,4
50,4
50,4
75,4
75,4
75,4
75,4
50,4
100,4
0,4
25,4
25,4
0,4
50,4
75,4
50,4
75,4
25,4
75,4
75,4
50,4
75,4
25,4
50,4
0,4
75,4
25,4
25,4
25,4
75,4
50,4
50,4
50,4
50,4
50,4
50,4
0,4
25,4
50,4
50,4
75,4
50,4
75,4
50,4
75,4
100,4
75,4
75,4
100,4
25,4
25,4
75,4
50,4
50,4
25,4
100,4
75,4
75,4
25,4
75,4
25,4
50,4
25,4
25,4
100,4
50,4
75,4
25,4
75,4
75,4
100,4
50,4
50,4
50,4
0,4
100,4
25,4
50,4
25,4
75,4
25,4
50,4
25,4
50,4
100,4
50,4
50,4
100,4
25,4
100,4
50,4
50,4
100,4
50,4
75,4
25,4
50,4
50,4
50,4
0,4
25,4
50,4
50,4
75,4
75,4
50,4
75,4
50,4
50,4
25,4
25,4
50,4
50,4
75,4
75,4
25,4
75,4
100,4
75,4
75,4
75,4
50,4
50,4
50,4
50,4
75,4
50,4
100,4
0,4
50,4
50,4
50,4
0,4
75,4
75,4
50,4
50,4
25,4
50,4
75,4
0,4
50,4
75,4
75,4
25,4
50,4
50,4
50,4
50,4
25,4
100,4
50,4
25,4
75,4
75,4
75,4
75,4
75,4
75,4
50,4
25,4
50,4
50,4
25,4
50,4
50,4
75,4
25,4
75,4
25,4
75,4
0,4
75,4
25,4
50,4
75,4
50,4
50,4
25,4
50,4
25,4
75,4
25,4
25,4
75,4
75,4
75,4
75,4
50,4
75,4
25,4
0,4
25,4
50,4
25,4
50,4
75,4
50,4
50,4
50,4
25,4
75,4
25,4
75,4
50,4
50,4
25,4
100,4
50,4
25,4
50,4
25,4
50,4
100,4
50,4
50,4
50,4
50,4
25,4
75,4
50,4
75,4
75,4
25,4
75,4
50,4
75,4
0,4
50,4
50,4
50,4
25,4
75,4
50,4
50,4
50,4
50,4
0,4
50,4
25,4
75,4
100,4
25,4
25,4
75,4
50,4
25,4
50,4
50,4
50,4
75,4
75,4
50,4
75,4
50,4
25,4
75,4
25,4
0,4
25,4
75,4
25,4
50,4
25,4
75,4
50,4
75,4
50,4
0,4
50,4
0,4
0,4
25,4
25,4
25,4
25,4
75,4
75,4
50,4
50,4
75,4
25,4
50,4
50,4
100,4
75,4
50,4
75,4
50,4
50,4
75,4
50,4
50,4
25,4
75,4
50,4
25,4
0,4
25,4
75,4
75,4
50,4
75,4
0,4
100,4
50,4
25,4
100,4
50,4
50,4
25,4
25,4
25,4
50,4
25,4
50,4
50,4
50,4
75,4
0,4
75,4
75,4
100,4
50,4
75,4
75,4
75,4
25,4
50,4
25,4
75,4
50,4
50,4
75,4
25,4
50,4
25,4
50,4
50,4
75,4
50,4
50,4
50,4
25,4
75,4
50,4
75,4
50,4
75,4
75,4
25,4
75,4
75,4
25,4
25,4
50,4
25,4
75,4
25,4
75,4
25,4
25,4
50,4
50,4
100,4
25,4
25,4
25,4
25,4
0,4
25,4
25,4
75,4
75,4
75,4
0,4
50,4
25,4
25,4
75,4
25,4
100,4
50,4
75,4
50,4
25,4
50,4
50,4
25,4
75,4
75,4
25,4
100,4
75,4
50,4
75,4
75,4
25,4
75,4
100,4
75,4
75,4
50,4
75,4
75,4
50,4
75,4
50,4
75,4
75,4
50,4
50,4
50,4
50,4
25,4
0,4
75,4
25,4
50,4
50,4
50,4
50,4
75,4
0,4
50,4
100,4
75,4
50,4
50,4
25,4
50,4
100,4
25,4
25,4
50,4
50,4
75,4
0,4
50,4
50,4
50,4
25,4
100,4
50,4
50,4
50,4
25,4
75,4
50,4
100,4
25,4
25,4
25,4
75,4
75,4
25,4
75,4
50,4
0,4
25,4
75,4
25,4
100,4
75,4
50,4
50,4
75,4
100,4
0,4
75,4
100,4
75,4
25,4
75,4
50,4
50,4
100,4
75,4
25,4
75,4
50,4
100,4
50,4
50,4
75,4
50,4
0,4
75,4
75,4
50,4
0,4
50,4
25,4
25,4
75,4
25,4
75,4
25,4
50,4
75,4
50,4
25,4
75,4
50,4
50,4
25,4
75,4
50,4
25,4
25,4
100,4
50,4
50,4
75,4
75,4
25,4
50,4
25,4
50,4
100,4
25,4
50,4
50,4
75,4
25,4
25,4
50,4
0,4
50,4
75,4
50,4
50,4
50,4
25,4
25,4
50,4
50,4
50,4
25,4
75,4
75,4
75,4
50,4
50,4
75,4
50,4
75,4
25,4
0,4
50,4
50,4
50,4
75,4
75,4
100,4
50,4
50,4
75,4
25,4
50,4
75,4
75,4
50,4
75,4
25,4
75,4
25,4
0,4
50,4
50,4
50,4
50,4
25,4
25,4
0,4
0,4
25,4
50,4
75,4
75,4
75,4
50,4
25,4
50,4
50,4
50,4
75,4
50,4
100,4
75,4
50,4
50,4
50,4
50,4
100,4
25,4
50,4
100,4
50,4
75,4
100,4
75,4
25,4
75,4
25,4
50,4
50,4
25,4
25,4
75,4
25,4
75,4
75,4
100,4
50,4
25,4
100,4
50,4
25,4
0,4
75,4
50,4
25,4
25,4
25,4
100,4
50,4
75,4
75,4
25,4
50,4
0,4
75,4
75,4
0,4
50,4
0,4
25,4
50,4
25,4
50,4
75,4
0,4
25,4
50,4
75,4
25,4
100,4
75,4
25,4
100,4
50,4
50,4
25,4
25,4
25,4
50,4
25,4
75,4
50,4
75,4
75,4
